"","clusterNumber","ANS01.PFC.1A","ANS01.PFC.2A","ANS01.PFC.3A","ANS01.PFC.1B","ANS01.PFC.2B","ANS01.PFC.3B","ANS01.PFC.1C","ANS01.PFC.2C","ANS01.PFC.3C"
"PPP2R1B",70,268.144117,299.0353277,274.1896821,276.4377828,264.0371838,262.4600173,266.6500138,250.4716776,237.8693653
"TRMT1L",70,466.2366019,495.1903562,458.4777997,448.3853099,436.952181,453.1133517,448.0769746,417.7666665,389.7544035
"FAT3",70,2385.030103,2701.686253,2471.634462,2479.7216,2439.950286,2608.195153,2309.866107,2167.353566,2300.226657
"LIPH",70,8.888155518,26.33997576,8.689154684,16.92651593,12.10811158,22.15751451,8.307804488,6.02461556,9.699988579
"NAA15",70,1394.52956,1610.692719,1446.253469,1534.753784,1495.427204,1607.992095,1395.222942,1398.773706,1403.91466
"PIGA",70,184.6926515,198.5454654,175.997946,180.5622216,184.0508854,217.3167926,162.4692536,156.6522725,151.0316755
"SIK2",70,590.6187934,662.2165039,530.8921486,574.3995282,571.6853215,680.1707843,517.286929,466.4543767,470.7964261
"GABRG2",70,3882.278697,4121.786682,3916.898342,4044.826384,4078.115569,4186.258448,3850.178771,3773.539913,3820.978552
"GM36283",70,68.64177037,70.59949766,70.56588275,61.09318749,75.20236537,71.36298482,57.60316595,56.70631492,74.50062296
"1700102P08RIK",70,12.14012824,22.10633197,21.87791668,12.61985007,12.58851346,18.96639499,17.09142261,11.93353181,9.744642238
"DNAJB11",70,810.0989293,1020.986594,1051.096767,926.4029184,937.2196607,1077.432916,1024.553922,825.8645838,755.4261017
"KMT5A",70,582.8901581,736.2299976,747.6059884,656.8273782,652.2817735,743.8393817,649.4242951,552.3571128,530.1578361
"AP3S1",70,918.5008277,1075.722134,1123.34061,1028.98471,1001.511904,1025.29705,1084.65345,934.6801925,937.3626299
"ZBTB21",70,264.8918101,353.4822106,354.0589614,303.9376552,290.5161926,315.684996,362.3188029,256.5324623,255.5098834
"RPL12",70,111.501577,155.0479729,138.86199,132.9144915,127.8739165,138.0973756,150.2343773,116.7775691,116.9380275
"SURF4",70,1014.597463,1205.52188,1105.26999,1088.444855,1027.627025,1119.381574,1201.049438,984.7507074,943.7784032
"OTUD1",70,387.1302643,505.3905208,466.4680406,416.2936795,389.1028473,448.476198,487.716438,376.3541667,344.7753514
"ZDHHC3",70,1196.300567,1319.406717,1287.841348,1255.420361,1303.063401,1298.112161,1282.428939,1303.531043,1195.098127
"CDC42EP1",70,161.4580274,189.392164,174.3170177,178.0707772,179.6876946,182.909855,178.5027564,172.6887918,160.7517705
"POU3F2",70,9.906308043,10.62573608,4.185110893,43.76100424,18.37829177,24.44665186,0,14.97014492,25.73839085
"SIGLECE",70,8.535115551,14.36315264,13.04859356,11.99081123,10.25254964,11.39962834,10.13609414,10.14763898,6.845813872
"PDHA1",70,4396.558939,4527.709093,4512.906798,4499.575452,4493.149819,4369.919727,4374.48046,4384.74299,4043.762782
"PRPF6",70,946.908599,1009.059911,970.3270722,969.4399307,976.2657859,966.9367831,944.3704098,952.2682505,896.8511385
"DYRK2",70,1061.467743,1250.910965,1141.22959,1104.718793,1151.945344,1127.347444,1088.769397,1143.191948,935.5564914
"DEF8",40,603.4027963,704.817386,607.6569012,662.3435731,582.5111044,627.271445,591.2602541,679.7653273,602.5893781
"PLCZ1",40,5.575415892,10.04085302,6.292588574,9.256464141,2.913843206,3.571234816,2.855826691,10.50969344,6.235514031
"C130013H08RIK",40,22.1443276,44.29264131,29.46496043,37.81156337,45.27510492,87.43723045,53.15815745,34.69477862,42.57237318
"TMEM267",40,409.3542075,534.8788358,471.3729459,480.2085861,366.0421393,391.9714742,328.8095338,459.0017995,294.563709
"GM14325",40,166.9312673,216.3056454,122.2374306,142.3260896,149.1343668,183.2212973,158.572827,158.4913762,172.4263055
"ZFP983",40,285.2269224,322.8012404,295.6935085,312.1387326,267.988652,291.1063729,226.463274,287.5197953,265.7759554
"GM26788",40,9.900162281,8.482107993,8.344274348,5.753951615,7.721160133,5.859266599,5.734389998,7.471512552,9.729128694
"ZFP120",40,336.6177,385.7326576,304.335279,354.4809382,323.8584321,303.0237595,285.6594171,318.7710996,273.7365786
"ADO",40,1089.193545,1129.400684,986.4752214,1103.397905,987.1303119,1030.625737,937.6366752,987.6025883,894.4326949
"ZFP354C",40,1025.908164,1048.10552,959.5289055,1028.254615,915.0002411,955.8808394,790.3271246,949.6494511,794.0847766
"SLC35G2",40,262.8274382,275.8866322,245.4971155,257.4599784,226.3981853,239.473776,190.8811288,231.9332737,184.5848857
"FAM117B",40,1463.727534,1397.588171,1310.035033,1545.56766,1425.707856,1401.331956,1260.20048,1422.752806,1255.858819
"TAF4B",40,87.54135111,91.22617485,80.09924832,103.8759196,83.03015468,83.18502842,72.68610003,92.71478229,71.69949553
"GM47573",40,3.270434306,2.154644301,6.262170346,1.134075499,4.903616313,7.132159335,0.956500744,6.513194933,5.348755533
"HDGFL3",40,2757.681884,2758.047143,2500.369519,2808.175707,2545.394258,2675.161705,2548.786791,2650.967466,2502.552849
"JADE1",40,946.8259781,935.8060806,807.0573458,974.0778002,826.3522238,907.3743264,772.6012596,887.4927193,773.6199813
"CNIH4",40,590.4749112,591.8950885,501.7230641,599.2725623,535.8244879,560.3561918,500.3326285,561.0066307,517.4407107
"FGF10",40,166.6129923,170.3994216,140.4368419,144.2876256,124.6696422,134.9357283,123.111724,160.5905728,97.38655123
"ZFP786",40,80.98670524,79.9204325,74.4644702,73.7960933,66.4315062,69.96485879,67.22224955,80.27145404,64.47889536
"KDM4A",40,875.9870792,909.4764582,810.634789,800.2014284,765.0979999,766.3523423,679.9237137,874.7344781,732.7468969
"ANP32E",40,2322.359558,2326.651403,2171.129233,2183.595792,2084.56727,2143.163069,2014.32465,2204.397838,1963.70701
"TFG",40,964.3276564,936.4980412,888.7943637,908.1769403,833.8578325,841.9140373,782.399024,894.8456847,805.0077422
"B3GNT7",40,104.4376682,159.0483969,135.1535626,111.8971552,149.2047537,67.96547274,106.9834168,142.6199301,119.3972551
"PANX1",40,302.1643745,356.6669503,311.9783867,380.6535054,290.245579,272.6362384,258.5160949,334.2990608,246.8815786
"ATG2B",40,846.5619768,910.8961411,837.5919636,942.7557777,815.2850831,814.0460062,792.6657123,890.0611488,745.5538663
"SNRPC",40,321.1234815,342.6932256,318.0063129,329.870446,302.3034058,288.3098442,314.4247993,334.6815874,274.2816063
"ZFP938",40,394.8318206,428.212987,387.6079156,413.4272741,386.6486992,354.7765365,376.4044774,402.9831452,359.9000929
"4930539J05RIK",40,12.83692277,13.31113016,11.02316306,6.540904554,13.98913585,8.498227055,14.58220185,7.601878842,16.90227841
"ZFP595",40,61.58699999,77.19674227,63.36094153,95.91378818,61.58450246,66.03985724,52.4741045,73.16831184,62.83625317
"PPCDC",40,159.266451,188.2989647,156.4079497,228.948556,153.3566807,162.1173667,150.563463,167.7962241,171.8882759
"CHST5",40,8.775536338,9.566167175,9.37388883,11.51710731,8.686214033,8.17739736,5.744156829,9.71956048,7.973688712
"UHRF1",40,13.76989593,19.26960159,14.99242131,29.76364421,17.16482748,11.31562369,11.01020452,23.04451815,15.75105768
"TEX30",40,69.2397555,71.00477047,67.52905121,83.76444736,66.53684489,57.72444806,57.61463974,76.00514053,69.90262886
"HSPA1L",40,5.504352736,4.218420651,6.263459234,13.81985266,7.720168721,5.845338377,4.782454539,8.986750007,5.319382438
"ACHE",40,711.2708835,664.9173407,684.5402416,856.9456001,706.6530145,639.0440187,635.5085391,740.1078802,663.4527533
"PARPBP",40,3.865010205,4.550358959,2.721503758,13.92893303,6.736369349,5.176930309,3.289082842,7.811755276,6.171030809
"LRRC61",40,302.1655968,254.5474865,211.0332593,452.1112936,310.8228534,239.5018423,252.2213536,333.8427974,256.1521211
"POC5",40,708.7425387,687.0217525,664.6478752,1026.662818,634.3711381,764.5151979,636.6889824,676.142973,630.9242699
"GIPC2",40,13.37872953,11.92724103,9.93110054,19.74050342,9.742170982,14.40343827,10.23218162,13.23884904,12.27692
"LRRC40",40,411.3563264,413.4425966,375.9131878,604.0108903,386.6727358,431.4901496,378.9666137,481.811252,408.4959209
"GM6556",40,10.14985594,5.29104235,7.153143854,5.754089761,3.897058285,2.411058424,5.602660435,5.113546975,8.00435701
"UQCC1",40,710.5708592,884.736347,673.7974865,873.8666117,692.8175366,766.3515448,672.4942794,869.197287,550.4062058
"ELOC",40,458.8454133,520.7871593,611.3020158,581.1160899,622.5840059,491.5303599,632.1468716,555.3777566,581.8123055
"MCM5",40,95.35673391,98.31041629,82.07752439,103.6455628,89.45903163,91.70416806,84.77538389,94.52213229,72.66477497
"SMIM17",40,13.24645806,6.815664822,10.54847498,1.057712371,4.465155607,12.15061294,8.907733108,11.3113018,9.718141221
"LINGO4",40,4.40475744,12.70654524,5.1854553,11.5531391,5.770475875,3.530117799,3.806448669,5.255505483,2.65577545
"ADAM32",40,2.835867628,11.3700202,2.210716205,9.509086743,6.854479787,5.864216301,2.679273758,4.754385219,1.254669513
"KLHL21",40,229.3919179,293.8414055,234.7542524,282.7539457,243.6834861,262.5320037,231.6827387,247.2596516,218.4613432
"RASSF6",40,4.475059533,13.03840301,5.776744695,16.33292958,8.162653189,7.466971375,4.61266877,3.632734021,2.151342686
"VAV1",40,48.34978167,62.13700973,51.87692198,70.35985624,51.51440629,54.78108889,54.85354769,52.19275774,48.2828265
"YWHAE",40,9861.146502,11069.52543,10156.59356,11522.82981,10033.13886,10644.83318,9782.223972,10258.1577,9201.537889
"GM37785",40,4.430965142,5.257621646,4.148972587,6.934665816,9.641263449,9.544247845,6.588170628,9.722516883,13.26755531
"ZFP526",40,86.87519409,100.8430473,91.33991866,103.9728513,80.67638598,93.72785313,86.98712235,91.657799,83.98624482
"CHSY3",40,203.5423666,267.131085,196.3558853,287.79416,191.4331363,269.1901766,198.0858024,246.6432546,189.0189945
"SETX",40,1733.241841,1833.540932,1552.198874,2131.901312,1432.17816,1672.437747,1493.831664,1811.519243,1531.531638
"GTPBP10",40,169.8404281,191.3867891,165.4566639,193.6595018,156.1554232,180.6336191,148.1542936,184.8179539,167.6315979
"ELP4",40,191.0907413,208.9492625,172.7560174,226.9396473,157.1802694,210.8828252,167.2527378,210.3133876,191.2316444
"PAPLN",40,50.06214655,61.81635677,47.11245505,66.27165484,38.55977573,56.54468394,43.97358578,57.87795762,49.51692452
"CHD6",40,1604.560755,1857.271783,1570.92228,1946.479545,1440.355516,1735.988096,1554.59513,1729.109001,1627.540151
"GM37639",40,17.69477927,16.84591342,14.55214927,10.35151431,10.63836833,20.24045898,15.12506687,8.926531465,15.0819016
"B230220B15RIK",40,35.51496343,42.96567922,33.33761038,40.32001893,55.12276757,33.4309395,47.03877401,45.38301967,61.16689683
"CSNK1G1",40,687.4002705,715.5970537,673.6919081,751.2308893,682.8683174,674.9479504,635.347714,650.8750433,677.4209169
"DNPH1",40,28.5812348,36.00935225,29.11543559,42.48586062,32.91503153,30.79654721,18.05683797,28.34485855,24.77896755
"ACAD11",40,961.4060922,973.3607065,1007.29335,1003.488509,1222.781295,1019.831654,1125.281504,1271.159433,1077.592293
"GRIA4",40,2147.757651,2174.737307,1970.119105,2204.839482,2096.800683,2166.515268,1952.766242,1982.931534,1946.823026
"TRHDE",40,555.5612761,597.8890178,488.8415624,604.194565,563.5749825,567.8025789,482.0484439,538.1152577,499.8838765
"GM16638",40,8.819178691,8.474660239,8.305324018,4.617979824,3.851804601,4.710546211,4.756380877,4.493761761,5.305681865
"ZFP607A",40,19.63468989,24.71618057,9.216390177,26.49535655,9.945100708,18.69990245,8.367077146,9.962805121,10.51277879
"ABCA8A",40,118.952098,161.2686787,97.73090495,169.028026,88.87869971,117.1702513,77.24216908,95.92112868,97.67852676
"EFCAB2",40,302.5604307,340.799071,267.942809,343.2898653,274.9839975,308.4241353,227.787373,274.4407402,289.9731722
"GM46378",40,29.86798585,41.08647647,41.46718323,28.85650676,28.9750772,31.00007462,29.22080731,39.49212316,46.98868006
"PRKCQ",40,124.8669644,161.6265941,128.2363266,169.494321,95.85669396,173.4571636,141.906196,141.1989228,141.2418633
"GM15387",40,4.409751547,7.383955187,5.202078424,10.33141795,8.705525456,5.89443981,4.766894343,3.740973083,9.736841863
"TJP2",40,391.8490393,402.7880434,341.5812268,409.6351463,335.6990786,419.4565821,387.0089124,387.9051205,389.2068123
"SMNDC1",40,499.9684694,500.7131587,446.2584833,534.2654135,418.3906913,529.0482376,496.8377108,478.4982572,467.8005935
"GM38101",40,39.23509551,29.91846335,20.84357462,25.32174222,8.739612567,19.59732651,15.69338324,25.90687012,28.38231626
"SNTG2",40,50.19002783,48.41760779,45.43121092,57.39577146,36.32407352,56.09438358,49.7903141,50.0793272,50.33821372
"ANKDD1A",40,11.4461646,8.625539684,10.49331347,13.72156504,4.575329275,12.55296743,9.856907814,10.36221629,11.7006833
"RAB3GAP2",40,1758.718641,1794.160115,1810.379998,2007.74948,1678.843341,1969.373563,1845.831934,1847.086573,1844.357913
"E2F4",40,288.3333001,302.968266,297.8966501,323.9635387,274.5268147,312.7359658,302.1393656,307.7519037,303.2126728
"C230038L03RIK",40,24.01407903,21.05824772,22.03460059,20.82921631,24.06563582,36.79683332,18.81670056,34.72208694,31.90560443
"MIOS",40,360.9574544,386.3192083,344.2727482,413.8240049,348.0680157,403.9767078,325.1196243,383.9656078,382.962286
"CNP",40,3112.126253,3360.2295,2542.330802,3648.338123,2877.006182,3509.634934,2635.559026,3189.589649,3304.780948
"CLDN11",40,1576.48932,1632.530376,1200.323277,1907.117678,1462.7938,1924.622,1282.936438,1633.161579,1722.500967
"FA2H",40,308.7365342,358.516966,284.2344353,381.4374942,259.9496645,386.3811454,268.5155503,306.4444265,311.9008048
"ZFP788",40,754.4173327,814.5794097,741.1464171,869.2475312,705.2664157,866.7989653,695.6202784,749.5189034,779.8638645
"CETN4",40,129.643229,153.6929618,116.5303433,169.9175756,121.0086408,156.8431778,110.7442396,124.6845203,140.2164624
"GM6206",40,97.3469281,129.1297796,40.60354921,167.9506818,62.70520764,133.7627076,65.48213078,88.92581428,112.7490976
"ACADSB",40,1077.919536,1051.407273,1007.63214,1244.772754,1008.34195,1237.73746,1006.574014,1090.16625,1112.741261
"NEPRO",40,81.89833043,89.71311347,81.37349789,111.1551368,81.12846223,109.9959163,78.39199924,90.32079441,95.63360035
"HAUS3",40,27.48800357,17.05114981,17.66866803,8.621318692,22.66277503,36.65836127,17.62234736,21.26143368,19.79598964
"REM1",40,4.214523988,5.699006943,2.403977805,13.18471299,2.616183296,9.8838643,2.208666871,4.603192118,4.079551691
"MOSMO",40,1124.849267,1194.733939,1124.176085,1341.760362,1169.523865,1321.001737,1096.000265,1157.241201,1173.489942
"TNFAIP2",40,10.99076653,8.34322868,4.09321504,21.00787931,5.682465671,14.06215639,3.283216878,4.433047871,10.63635088
"D5ERTD579E",40,2572.52892,2503.938221,2302.062527,2817.661609,2419.951349,2685.270113,2297.337503,2365.240344,2455.174948
"BACH2",40,175.5734298,175.43298,134.2664721,345.8381644,127.6819359,304.4814214,108.3656747,133.0131054,183.7634697
"GM10644",40,9.319943316,8.960557198,6.834886067,13.18127521,7.23297335,13.28038372,7.172505406,6.360443006,8.320742754
"COPG2",40,1394.785385,1378.589206,1243.426405,1503.957183,1286.688555,1359.879728,1279.772933,1318.852687,1339.11718
"CCDC112",40,221.2967768,229.6623712,161.708497,292.6803828,170.1001895,212.7727925,169.3497218,201.3149938,222.6320674
"WDR59",40,505.768242,484.9049437,456.1847646,519.4499385,469.1580969,499.2433514,460.1898926,481.0260617,493.9622449
"FAM184B",40,182.7378523,136.6873752,120.4558478,202.4459933,108.4290952,159.1405075,98.6997411,143.9307668,158.5411572
"HNRNPR",40,1937.622172,1842.27847,1759.970126,2086.837732,1733.773134,1891.975766,1667.162882,1795.510193,1853.235993
"SPINT1",40,37.65470247,16.72224787,17.11504399,65.84908201,10.57604149,40.63978188,16.60165403,20.43622799,35.72621769
"HHAT",40,12.33662328,7.346569608,8.221492035,23.21849123,5.78956483,11.14581981,5.755531367,6.940907636,12.69206551
"SLC10A4",40,25.82099368,4.781186388,6.566437684,59.16991805,1.31647168,40.14205096,2.575394498,3.368776644,17.54780109
"PLD5",40,130.6720891,108.4252219,115.8379742,191.874403,96.41160261,155.1855378,100.0549139,95.66152055,115.8823161
"GPR12",40,167.8256536,135.2118528,160.027384,272.4050847,118.7784467,181.7010101,132.7317337,147.7173624,144.2574407
"LEFTY2",40,7.901631934,3.777024311,6.516956547,13.9032273,4.318522115,8.470015958,4.257946802,6.035309709,5.551909452
"CNTN5",40,108.333913,122.3604968,117.7076059,178.4139438,83.32917348,127.8118018,97.0385617,94.2426703,118.8926727
"STARD13",40,205.7912859,178.8214454,172.3848256,261.8477882,123.6371126,198.1751702,127.5119784,161.0289651,165.9097868
"BAIAP2L1",40,9.143540381,7.72530744,5.746762358,15.87155579,4.432709749,8.668328251,2.618308531,4.132008732,7.316395942
"GCA",40,243.7188655,268.5096533,219.7223915,281.6441591,212.5894927,242.2246051,177.6380602,227.734759,269.9748278
"ZFP26",40,494.4871297,478.7966397,444.9895236,539.6421904,428.3935208,495.5635784,356.380959,448.5851031,596.0405425
"CEP44",40,153.9945615,145.655122,140.9399345,170.486177,129.431234,128.549611,108.2019647,147.9595371,162.5656262
"EGFL8",40,16.21409481,16.45813242,13.74786558,18.5014904,13.0978908,12.09224411,11.15501531,13.57887441,19.91378944
"UBR3",40,4339.742676,4411.762217,4063.139178,4852.961256,4139.231334,3773.323777,3689.61636,4180.843933,4884.70058
"GM10602",40,18.22523277,21.37937668,12.71804704,28.64609847,15.7644856,10.57578379,7.738026164,14.75543394,27.1072398
"DDC",40,105.023932,88.0735785,79.81198492,108.5833346,82.98812785,78.40256348,65.22043856,74.95068166,101.8419653
"TTF2",40,47.45409854,34.34995763,17.9034582,53.45945206,33.16329931,21.340777,11.20710918,29.95001947,42.48024837
"DPH6",40,365.2961211,320.1782696,313.5075363,401.9462851,339.2444033,310.5209097,260.4985666,317.1776712,358.5489659
"LZIC",40,137.8627029,138.9250011,132.2695555,170.6185833,147.1123162,135.0842633,116.8032396,125.2561475,156.0523219
"RAVER1",40,418.9756742,400.1395831,408.4442877,472.9835148,420.2705359,398.3460764,376.5128041,424.8952853,447.1989038
"NKAPD1",40,320.8207446,289.8748215,296.6602039,385.2197328,315.2690962,297.1920692,265.6991385,295.2504692,352.5408774
"FBXO36",40,16.53788514,27.97282507,21.2683324,29.54616802,16.61354722,19.1815479,15.56014201,18.28383427,28.94013927
"SOX10",40,361.6350192,431.1006796,347.945219,413.8315374,334.4018073,337.0306345,307.0068891,356.0922452,407.5336272
"TXLNB",40,30.55435582,40.13475942,31.88415621,39.77154345,27.60087603,27.81591667,24.26277935,29.53604903,38.35710545
"MDH1B",40,9.949998733,16.79516108,7.30457662,17.24923534,11.59669539,10.62325757,9.500758468,11.22073278,15.05816922
"CR2",40,4.810210296,17.71276007,5.004313826,21.05596256,6.500473759,5.167188974,7.034444436,10.33087663,11.6573388
"BC035044",40,421.6857686,430.5730273,384.7506835,480.9936443,421.8469938,422.7733246,367.257281,385.9403471,378.357193
"FBXO21",40,1877.390484,1921.103596,1755.14721,1917.98461,1807.939337,1792.238412,1718.944316,1892.729678,1817.331327
"GPR21",40,73.28882694,92.13984097,53.96065731,86.56607391,64.70021536,63.46622584,51.68205019,74.55293331,64.70895514
"TMEM63A",40,319.8127857,349.5618852,206.2221405,394.1664499,311.3687023,342.5947376,217.9572125,313.6895725,358.517149
"TTYH2",40,370.7098563,404.7409083,310.1520175,434.1578909,369.7806117,377.3688029,305.992922,375.0171497,413.3084523
"PRR18",40,566.8126589,660.8847794,482.8589367,640.8320265,555.2985061,617.8125177,453.7074974,617.4555789,633.2604741
"GM19500",40,62.73279162,68.71038682,65.43661926,58.92227621,27.9198389,43.47801229,15.23329764,31.56091578,70.79693072
"PLEKHH1",40,457.9972051,553.0788687,385.7741833,493.0286779,422.8676267,466.7110398,358.5662361,450.7258162,488.9204335
"ERLIN2",40,825.4806814,855.4924983,746.3956093,847.8906109,805.8368166,816.70001,779.34325,819.559682,851.4286962
"TM9SF4",40,1325.268787,1410.353283,1148.031555,1388.813687,1198.600541,1276.840202,1167.049348,1301.044626,1392.264519
"BC006965",40,35.43737603,50.09606595,37.16386162,53.37736003,27.87443357,36.46741692,38.52800066,57.45586876,52.74260374
"YAE1D1",40,765.733546,811.2435173,790.8061067,841.0556703,740.3627572,775.5340456,765.2035466,873.6185749,837.5492878
"TBP",40,415.3114938,453.6377214,425.1159276,472.6432195,374.4068265,414.0123284,357.1987498,468.0828776,454.0979947
"TAF1B",40,269.9509142,267.0356596,263.8359217,281.331627,255.9984741,262.851711,250.913798,288.1742432,280.9894439
"GM10710",40,4.408288031,7.39371606,7.290047903,10.38952946,0.963969478,5.880899508,4.755622661,7.490272274,7.077136142
"THSD7B",40,98.07398128,112.1547335,105.2932121,127.8002662,46.35348318,92.53657047,53.85686415,118.1027698,86.54292478
"ARFIP1",40,346.3925282,360.4352672,330.2785544,384.4247251,285.4370025,348.4605189,317.5859271,356.1789019,347.5914636
"HELB",40,69.83482098,68.77035715,52.44654305,91.13611263,55.51584344,70.63456257,65.39278262,75.50499635,81.92228171
"TMEM71",40,6.669085325,7.320086717,4.160296191,11.53638161,4.828646824,7.168302698,6.582491302,6.710565472,8.863464954
"RCCD1",40,181.6710774,139.2863307,94.83948699,198.8425752,83.84087863,126.6542151,157.2385797,142.0216237,192.3819486
"ZFP979",40,15.60994457,14.5267734,11.49635379,20.71704469,7.749109302,13.18532241,13.12018937,17.13839626,20.383388
